,title,company,description,location,posted_date
176, Data Scientist (Marketing Mix Modeling) , Tellus Solutions ,"Job Description: Responsibilities Perform hands-on modeling and complex analyses using Python, SQL and/or RBuild and enhance marketing mix models to connect the impact of marketing tactics and business short-term and long-term outcomes Minimum Qualifications Master's degree in statistics, economics, operations research, engineering, or related fieldMarketing mix modeling industry experience8+ years of industry experience in data science, measurement, marketing strategy & analyticsStrong communic"," San Bruno, CA, USA ", Posted 34 days ago
177, Data Scientist 3 , HII Mission Technologies ,"Requisition Number: 13391 Required Travel: 0 - 10% Employment Type: Full Time/Salaried/Exempt Hours Per Week: 40 Security Clearance: TS/SCI Level of Experience: Mid  Job Description  Cyber, Electronic Warfare and Space (CEW&S) a division of HII Mission Technologies provides full-spectrum cyber, EW, and space capabilities that address today's rapidly changing, multi-domain global security threats, and anticipate emerging threats. We are a diverse organization offering competitive and challenging "," San Antonio, TX, USA ", Posted 42 days ago
178, Data Scientist / Data Analyst ," firstPRO, Inc ","Job descriptionThis is a full-time, direct hire position. Sorry no sponsorship offered. The successful applicant will have 3-5 years of experience with data management, data cleaning, and data processing in a scientific environment.In particular, three years of SQL Server and R programming experience and experience in maintaining source code in code repository tools are desired.Experience with Shiny is a plus.Applicants should also have excellent written and oral communication skills and the abi"," Camden, NJ, USA ", Posted 22 days ago
179, Adtech Data Scientist - 100% Remote in US , Motion Recruitment ,My client is at the intersection of advertising and marketing. They are using AI and Machine Learning to help advertisers understand customers feelings toward certain brands and products so they can provide them relevant ads that make sense for their target market.," Boston, MA, USA ", Posted 10 days ago
180, Data Scientist - Hybrid , Benchmark IT- Technology Talent ,"Our direct client, a fast-growing fintech firm, is seeking to hire an outstanding Data Scientist to join our Data and Analytics team.  This role will drive engineering of firm wide data science platform. Your typical day is designing solutions and coding new features for users. The ideal candidate will be working across Product Management, Data & Analytics, and Technology teams.  Responsibilities  Build and integrate AI/ML/DS tools and workflows to address business needs and increase business ef"," Greenwich, CT, USA ", Posted 44 days ago
181, Data Scientist (Hybrid Onsite 2 days a week) , Xoriant Corporation ,"Job Title :  Data Scientist Client Location: Tampa, FL (Hybrid 2 days a week onsite) Duration : Long term  Contract: W2  Job Description: Job  Description :  We are looking for profile with working experience as data science role . Candidate must have experience in Oracle , Unix and Python. Following are the list of project specific skillsets Person must be able to write oracle queries and perform data analysis in tables by executing multiple queries .Python programming knowledgePerson should  k"," Tampa, FL, USA ", Posted 8 days ago
182, Senior Data Scientist , Infinity Consulting Solutions ,"Join a software development team working in an Agile framework. Developing python-based large-scale optimization models and integrating them with automated data sets and user interfaces. Will need to be able to estimate effort to deliver features that meet Customer acceptance criteria. Work with Product Owners and Business Stakeholders to translate Customer needs into application features. Provide technical and operational support for applications built. Collaborate with data scientists, data en"," Houston, TX, USA ", Posted 33 days ago
183, Data Scientist/ Agronomic Development , Motion Recruitment ,"As a leading provider of agricultural technologies, this company is looking to expand one of their most important teams, focused on developing a high impact SaaS platform. You will be creating a product that will allow growers and farmers to make better, more informed decisions than ever before. The novel insights that this product will deliver will continue to allow the company to deliver the best agronomic solutions available.  Their data science team is now looking to hire an Agronomic Develo"," Philadelphia, PA, USA ", Posted 40 days ago
184, Data Scientist , Motion Recruitment ,"Job Description We're looking for a Data Scientist who specializes in R, Snowflake, and Matlab. Someone who would like to work a long-term contract for a mass media television company known for its content in the entertainment industry. Our client is currently looking to scale their team with data engineers. The ideal candidates will be joining this team. You will be helping the streaming Data Analytics group build out the data lake/Data-Bricks platform in AWS. Required Skills & Experience  Stro"," San Diego, CA, USA ", Posted 57 days ago
185, Data Scientist , Motion Recruitment ,"Job Description We're looking for a Data Scientist who specializes in R, Snowflake, and Matlab. Someone who would like to work a long-term contract for a mass media television company known for its content in the entertainment industry. Our client is currently looking to scale their team with data engineers. The ideal candidates will be joining this team. You will be helping the streaming Data Analytics group build out the data lake/Data-Bricks platform in AWS. Required Skills & Experience  Stro"," Torrance, CA, USA ", Posted 57 days ago
186, Data Scientist , Motion Recruitment ,"Job Description We're looking for a Data Scientist who specializes in R, Snowflake, and Matlab. Someone who would like to work a long-term contract for a mass media television company known for its content in the entertainment industry. Our client is currently looking to scale their team with data engineers. The ideal candidates will be joining this team. You will be helping the streaming Data Analytics group build out the data lake/Data-Bricks platform in AWS. Required Skills & Experience  Stro"," Carlsbad, CA, USA ", Posted 57 days ago
