,title,company,description,location,posted_date
268, HealthCare Data Analyst , Goahead Solutions ,"GoAhead Solutions has a great opportunity for a Healthcare Data Analyst in New York, NY(Remote). This would be a Twelve month contract to start out. Must work East coast hours.   Job Description: -Must have prior payer/provider experience with large data sets, otherwise they will not be a fit. Looking for a strong resource. -The ideal individual will have Seven (7) years IT work experience with five (5) years in quality assurance and/or data management. -Expertise with data quality tools for dat"," Remote or New York, NY, USA ", Posted 60+ days ago
269, Data Analyst II , BlueCross BlueShield Of South Carolina ,"Summary  Analyze data for creation of statistical reports used for program or process evaluation. Responsible for maintaining databases and extracting data for analysis. Runs and reviews reports, analyzing results in support of operational functions.  Location: This role is onsite in Columbia, SC. Work Environment: The work hours are Monday - Friday 8 AM - 5 PM (flexible). Description What You'll Do:  Review, extract and analyze data to be used in formulation of procedures, processes and other r"," Columbia, SC, USA ", Posted 3 days ago
270, HealthCare Data Analyst , Goahead Solutions ,"GoAhead Solutions has a great opportunity in Detroit, MI (Remote) for a Healthcare Data Analyst. This would be a Twelve month contract to start out.  Must work East coast hours.   Job Description: -Must have prior payer/provider experience with large data sets, otherwise they will not be a fit. Looking for a strong resource. -The ideal individual will have Seven (7) years IT work experience with five (5) years in quality assurance and/or data management. -Expertise with data quality tools for da"," Remote or Detroit, MI, USA ", Posted 60+ days ago
271, Sr. Data Analyst , KORE1 ,"KORE1, a nationwide provider of staffing and recruiting solutions, has an immediate opening for ""Sr. Data Analyst"". Purpose of the Job:Sr. Data Analyst will be responsible for qualitative and quantitative analysis of enterprise-wide data. Connect with business teams to capture and analyze complex business problems. Provide guidance and support on Self-Serve capabilities using Tableau and Redshift. Chosen candidate will be building statistical and regression models to support applications and wil"," Westlake Village, CA, USA ", Posted 7 days ago
272, Data Analyst - Junior ," TSR Consulting Services, Inc. ","Our client, a leading utility company, is hiring a Data Analyst consultant on a contract basis. Work Location New York, NY Summary: Candidate will be responsible for managing the database for tracking legacy meters to upgraded and the tracking of work for the different work streams. They are also responsible for managing the work of other MIIG analyst by issuing work from the database and importing reviews completed by the MIIG analyst into the database. Skills & Requirements  The AMI Meter Inst"," New York, NY, USA ", Posted 7 days ago
273, Data Analyst , Concero ,"This position is onsite in St. Louis, MO   Job Overview We are looking for Data Analytics and Visualization Engineer to contribute to our success by leading the development, implementation, and training of reporting. As a Data Analytics and Visualization Engineer, you will collaborate with a multi-disciplinary team of business analysts, consultants, leaders, and subject matter experts on various business problems. You will provide input to solution design and be responsible for implementation wi"," St. Louis, MO, USA ", Posted 14 days ago
274, Junior Data Analyst , Donnelly & Moore Corporation ,"Looking for a Junior Data Analyst who can come onsite 3 days week in Downtown, NYC for our utility client. This is a 12+month position.Skills & Requirements The AMI Meter Installation Issues Group is looking for a temporary resource to support the team in reviewing large data set of meter installation issues and being able to channel the work in and out of our database. Excel is the primary application used by the various work groups for tracking the progress of installation. The applicant must "," New York, NY, USA ", Posted 8 days ago
275, Data Analyst , Motion Recruitment ,"Seeking a Data Analyst to support data analysis, management, business intelligence, and programming. You would be assisting with data integration, structuring data for reporting, and assisting stakeholders. The role falls under the finance analytics teams with visibility to senior management. You will be providing maintenance and lifecycle management on existing data requirements, including queries, reports, and visualizations. Responsibilities  Create reports for management and stakeholders Cle"," Arlington, VA, USA ", Posted 32 days ago
276, System Data Analyst - Full Time , Ghritachi ,"Job Role: System Data Analyst  Location: Remote  Job Type: Full-Time  Job Decription Around 8-10 years of experience in demonstrating Data Analysis on high volume of data Experience in building Source to target mapping sheets in discussion with source SME's and Business and working with data modelers and Data Engineers to build & validate the E2E data flow Must Telecom exp Technical proficiency regarding database design development, data models, techniques for data mining, data profiling and seg"," Remote or Columbia, MD, USA ", Posted 10 hours ago
277, Marketing Data Analyst , Robert Half ,"Description RESPONSIBILITIES:  • Ensure marketing and sales data is regularly updated, and analyze data to bring out key insights  • Providing business insights, account profiling, prospecting and data to influence sales and marketing plans  • Using and promoting data-exploration techniques to discover new or unasked questions  • Provide sales reports including pipeline and win/loss information  • Transform data into a digestible and presentable story based on the audience and confidently and ef"," Aventura, FL, USA ", Posted 4 days ago
278, Data Analyst , Robert Half ,"Description Our client is a Fortune 500 Insurance company looking for a Data Analyst for a hybrid, 1-year contract in Cleveland, OH.  Please note: this role is primarily remote, but the candidate will have to go into the office 3 times a month in Cleveland, OH.  Overview:  This Data Analyst position is responsible to prepare business-specific analysis by conducting research identifying trends and applying problem-solving techniques. Participates in the development of business policies, conducts "," Mayfield, OH, USA ", Posted 18 days ago
279," Principal IT Data Analyst, Financial Reporting ", NextPhase.ai ,THE COMPANY Nextphase.ai is a Data Management solution provider focused on Data Operations services for enterprise data in the cloud. We are leading the innovation agenda for our clients by delivering a portfolio of services to help them improve data quality and manage data governance for their cloud data. NextPhase.ai data management services are tailored to achieve our client’s business outcomes thus enabling our clients to focus on monetizing their data while we handle data operations. Nextph," Dublin, CA, USA ", Posted 6 hours ago
