,title,company,description,location,posted_date
318," Data Architect: healthcare (global med device / SaaS products), on-prem & cloud DB / DW / data lakes / data streaming / AI / ML ", KORE1 ,"THIS ROLE CAN BE DONE REMOTELY FROM THE US BY THOSE CURRENTLY AUTHORIZED FOR WORK IN THE US.  10% TRAVEL WILL BE REQUIRED. YOU WILL BE WORKING W/ GLOBAL TEAMS, SO FLEXIBILITY IS NEEDED AT TIMES TO COORDINATE SCHEDULES. KORE1, a nationwide provider of staffing and recruiting solutions, has an immediate opening for a Data Architect: healthcare (global med device / SaaS products), on-prem & cloud DB / DW / data lakes / data streaming / AI / ML  This position is responsible for the overall managemen"," New York, NY, USA ", Posted 60+ days ago
319, Technical Lead/ Architect - Data Protection , Sumeru ,"(1) Job Title: Data Protection - Technical Lead - Telecom - JC 2983882  Location: San Jose, CA (Onsite) 8+ years of experience Please note that we need following things in the profile (either 1 is a must both will be fantastic) Data protection / replication background in VMware environment. Knowledge of how VMware snapshots/vm protection works. Also how a data protection solution vendor will intergrate with 1 1 VMware environments to protect vms. 2 Java/Scala as programming language. Data protec"," San Jose, CA, USA ", Posted 10 days ago
320, Data Engineer Architect Senior , SAIC ,"Job ID: 2211458  Location: REMOTE WORK, VA, US  Date Posted: 2023-04-10  Category: Information Technology  Subcategory: Data Scientist  Schedule: Full-time  Shift: Day Job  Travel: Yes, 10 % of the Time  Minimum Clearance Required: Top Secret  Clearance Level Must Be Able to Obtain: TS/SCI  Potential for Remote Work: No  Description Introduction Make a difference for national security by joining a team of dedicated IT professionals who will sustain, modernize and transform the enterprise IT capa", Remote , Posted moments ago
321, Data Lead /Architect ," TESTINGXPERTS, INC. DBA DAMCOSOFT ","Hello  Greeting from Testing Xperts, Role: Data Lead /Architect  Location: Pittsburgh, PA (Remote) but should be available for frequent business travel.  Duration-Contract/FTE Job Description: Minimum 12 years of working experience Excellent communication skills Hands-on development experience and willingness to develop and code the assignments Experience of working as an data architect and working with customer stakeholders, We need candidates who has Databases like Postgres or SQL or oracle, D", Remote , Posted 2 days ago
322, Data Architect , Scholastic Incorporated ,"Job Description:  THE OPPORTUNITY Scholastic's Digital Education Engineering teams build and maintain learning applications and other supporting technologies that help kids progress through their journey to becoming proficient, independent readers. From highly game-oriented phonics to on-line independent digital reading, millions of students use Scholastic's digital literacy products. Our technologies also support integrations with school and district systems, gather and aggregate data on studen"," New York, NY, USA ", Posted 60+ days ago
323, Data Cloud Architect (Onsite) , Sureminds Solutions ,"Job Description:   Data Cloud Architect Duration: Long term contract. Location: Onsite, Alpharetta, GA   Should have overall work experience of at least 10 yearsShould have strong AWS cloud experience.Must have hands on experience Google Cloud Platform is plus.Must have Security Cloud experience.Must have strong integrating experience including cloud and sound knowledge of API."," Alpharetta, GA, USA ", Posted 3 days ago
324, Data Cloud Architect ," KR Elixir, Inc. ","Job Title : Data Cloud ArchitectLocation: Onsite, Alpharetta, GADuration: Long termShould have overall work experience of at least 10+ yearsShould have strong AWS cloud experience.Must have hands on experience Google Cloud Platform is a plus.Must have Security Cloud experience.Must have strong integrating experience including cloud and sound knowledge of integrating."," Alpharetta, GA, USA ", Posted 2 days ago
325, AWS Data Modernization Architect , Jefferson Frank ,"Hey I'm a specialist AWS recruiter working on an exciting, cloud-native, rapidly growing Premier AWS Consulting Partner project which is looking to double its headcount over the next 12 to 18 months. The company is an all-in AWS cloud-native services provider focused on helping customers utilize the capabilities of the cloud to achieve Operational Excellence, Security, Reliability, Performance, and Total Cost Optimisation. They are focused on Cloud Migrations, Containers, Servile, Data and Analy"," New York, NY, USA ", Posted 8 days ago
326, Azure Data Solution Architect , TekFrame ,"Azure Data/Solution architect  100% Remote LifeScience/Pharma Client Experience: 15+ years only  Job Description: Should be strong in PaaS, IaaS, networkingShould propose solutionsInvolve in design, architecture of data productsShould be hands on any programming language (C#, Java, Python)Must have experience in data tools such as SQL DW/Snowflake/ADF/Airflow/Informatica/TalendShould have enterprise experience in Life Sciences accounts", Remote , Posted 6 days ago
327, Data/Information Architect , Robert Half ,"Description Robert Half is working with a Baton Rouge-based healthcare organization that needs to add a Data Architect to their business analysis team. The person in this newly created role will have the unique opportunity to work with and visualize data in order to help the various business units succeed. SQL, ETL and Tableau experience is desired.  This full-time role with benefits is on-site. This position is perfect for an independent individual with a passion for data. If interested please "," Baton Rouge, LA, USA ", Posted 11 days ago
328, Lead Data Engineer/Architect , Fixity Technologies ,"Snowflake, Fivetran, dbt and Tableau.10+ years of data engineering experience with at least 2-3 years as a Data Architect or Data Engineering LeadSolid experience and understanding of architecting, designing, and operationalizing large-scale data and analytics solutions on Snowflake Cloud Data Warehouse.Ability to review current state data landscape/architecture and recommend strategies to improve end to end processes for Data ingestion, ETL, Data analysis and Reporting.Ability to review existin"," Seattle, WA, USA ", Posted 13 days ago
329, Product Data Analyst/Solution Architect , KORE1 ,"KORE1, a nationwide provider of staffing and recruiting solutions, has an immediate opening for a remote Product Data Analyst/Solution Developer. Essential Functions:Product & Item Name DefinitionsVariant Selector Attribute DesignFeatures & Benefits, Product Overview Copy Creation and Content QAStrawman Taxonomy/Hierarchy DesignProduct & Item ClassificationFinal Deliverable Quality Assurance  3-5 years experience Extensive experience working with MDM/PIMStrong experience working with Taxonomy an", , Posted 7 days ago
330, Data/Information Architect , Robert Half ,"Description Data Architect  Robert Half Technology is looking for a data architect who actively looks to find the creative solution to a problem. To be successful in this role, you should be passionate about developing new mobile platforms and consider yourself an authority on how they should be built.  What you get to do every single day Build and manage models in OLTP, Data Warehouse, Data Lake, NoSQL, and ElasticSearch.Construct the data transformation processDesign and build data flows, qual"," Chicago, IL, USA ", Posted 13 days ago
